order_id;order_status;fecha_compra;monto_venta;valor_flete;total_pagado;deuda_pendiente;metodo_pago_principal
487bc162200365d5717baea84761d214;delivered;2018-08-25 17:17:58.000;54.90;7.64;62.54;0.00;credit_card
4af8b47be33c785fcc931ff77ba23ae3;delivered;2018-08-25 17:11:57.000;29.90;18.31;48.21;0.00;UPI
f9ba4a7646e78ee867081f9a098c3290;delivered;2018-08-25 17:10:20.000;110.32;8.03;50.00;68.35;voucher
f9ba4a7646e78ee867081f9a098c3290;delivered;2018-08-25 17:10:20.000;110.32;8.03;68.35;50.00;credit_card
cf6452b3b5328de1ec580502fd48fcd7;delivered;2018-08-25 17:01:09.000;330.00;7.54;413.58;-76.04;credit_card
cf6452b3b5328de1ec580502fd48fcd7;delivered;2018-08-25 17:01:09.000;45.90;30.14;413.58;-337.54;credit_card
3e8ef04f228ea2e33b19ff30e0e61f38;delivered;2018-08-25 16:48:02.000;11.90;15.73;108.36;-80.73;credit_card
3e8ef04f228ea2e33b19ff30e0e61f38;delivered;2018-08-25 16:48:02.000;65.00;15.73;108.36;-27.63;credit_card
4f519ece529392f7272828e7c16e1a78;delivered;2018-08-25 16:41:38.000;14.99;8.29;23.28;0.00;credit_card
e0e1fe9ae2dd406e99025006b746c364;delivered;2018-08-25 16:36:58.000;29.99;12.87;42.86;0.00;credit_card
f63fc1c003e6328d52c7a49b28d9717a;delivered;2018-08-25 16:18:14.000;18.49;7.39;25.88;0.00;UPI
b4580174bbfb1dacc6e2cd89251d842a;delivered;2018-08-25 15:44:41.000;89.90;5.82;95.72;0.00;credit_card
372f8e1a08cbd807194b89b3c31a448a;delivered;2018-08-25 15:12:30.000;2300.00;28.40;2328.40;0.00;credit_card
45494452d88e4597bc50ae8584a54eef;delivered;2018-08-25 15:12:12.000;44.99;15.42;60.41;0.00;voucher
ff1037c14208a18e7482c6c7a988799f;delivered;2018-08-25 15:08:14.000;22.99;7.42;30.41;0.00;credit_card
38be3479258281d5a9f612704f4546b8;delivered;2018-08-25 14:25:11.000;106.90;8.91;115.81;0.00;credit_card
8c65d56ff533ea4260692ba747aebc7b;delivered;2018-08-25 14:23:47.000;95.40;11.69;107.09;0.00;credit_card
fd94e66307d89e3285cde20f9766bafd;delivered;2018-08-25 14:20:27.000;389.50;13.75;403.25;0.00;credit_card
80868dd37e63ac8fbe1aa89083b8f2b0;delivered;2018-08-25 14:09:50.000;31.90;18.32;50.22;0.00;credit_card
c94edffab2f10ec24645c62b40881e88;delivered;2018-08-25 14:05:07.000;116.90;15.92;531.28;-398.46;credit_card
43204c34d259bc75adc3de4d29d26684;delivered;2018-08-25 13:51:01.000;110.65;13.44;124.09;0.00;credit_card
dc15c503e5d31267bef467c8c63476c4;delivered;2018-08-25 13:21:23.000;72.99;9.26;82.25;0.00;credit_card
4f164373da991b6595b609372262a23f;delivered;2018-08-25 13:12:08.000;20.90;12.81;33.71;0.00;credit_card
12fb8b575f3f6d58ccbafba1294177e5;delivered;2018-08-25 13:07:13.000;12.99;7.39;20.38;0.00;UPI
6ebb33b8e0afab10328a6580a1c54be9;delivered;2018-08-25 12:54:41.000;169.00;48.26;217.26;0.00;credit_card
d9fba4d4669d79e886681d5bfbdf9f17;delivered;2018-08-25 12:50:59.000;139.49;15.29;154.78;0.00;credit_card
d8e63c9990a74e7e6a7f16ad81251a3c;delivered;2018-08-25 12:42:41.000;62.50;13.10;75.60;0.00;credit_card
d02b32c3bcfb76481817b2222b990e84;delivered;2018-08-25 12:13:10.000;14.90;15.23;30.13;0.00;credit_card
a4d7caf7570d02134caf5b8425c515d8;delivered;2018-08-25 11:58:19.000;88.89;7.88;96.77;0.00;credit_card
1ed30df5fa6886743c4509f8bd1a3241;delivered;2018-08-25 11:48:35.000;23.80;18.27;42.07;0.00;credit_card
ad8ba259cbff3b36ec0a6c88e0d78443;delivered;2018-08-25 11:43:42.000;35.90;14.56;50.46;0.00;credit_card
7d65ecd2eaff130dfa5beaec6aeb82d5;delivered;2018-08-25 11:42:43.000;138.90;11.38;150.28;0.00;credit_card
e3d83da524afead5265900f2cd40d592;delivered;2018-08-25 11:31:22.000;39.50;13.62;53.12;0.00;credit_card
748db62700c925a0db2c4b00ee25849c;delivered;2018-08-25 11:24:40.000;89.00;23.42;112.42;0.00;credit_card
fba547ee0dbc8830f00e8d3cc83bf246;delivered;2018-08-25 11:24:27.000;20.90;18.25;39.15;0.00;credit_card
5396a52ab4998b4d8ccb51b73cbc35d1;delivered;2018-08-25 11:15:44.000;39.90;18.38;58.28;0.00;credit_card
57bc9b432f93fd30a3cc83952ccbf267;delivered;2018-08-25 11:01:56.000;89.99;23.62;113.61;0.00;credit_card
9fa2ad63a061c20fb72179b9d79bafd3;delivered;2018-08-25 11:00:52.000;18.90;7.39;26.29;0.00;credit_card
6cd38adf54359273a7b891f4480a809a;delivered;2018-08-25 10:41:50.000;469.00;25.10;494.10;0.00;credit_card
db6bbd5bd39d674b8778df50982d00de;delivered;2018-08-25 10:39:56.000;439.99;19.35;459.34;0.00;credit_card
997d3d4e4d633291f515266c98cbda13;delivered;2018-08-25 09:46:04.000;56.90;14.71;71.61;0.00;credit_card
931ca162115da049cd8d7872b3667163;delivered;2018-08-25 08:35:56.000;68.00;14.06;82.06;0.00;credit_card
b0e9288a209f5ec50391c140dba4c91f;delivered;2018-08-25 07:32:25.000;17.90;18.23;36.13;0.00;credit_card
d90f70746b61ed0bb476ddaae181afd8;delivered;2018-08-25 01:54:44.000;97.50;9.43;106.93;0.00;UPI
aee59dfc7dd589a60400818c624a6f91;delivered;2018-08-25 00:59:40.000;79.50;7.82;87.32;0.00;credit_card
69f1e4d5709c13914c309652f82319f8;delivered;2018-08-25 00:26:53.000;29.30;8.45;144.21;-106.46;debit_card
69f1e4d5709c13914c309652f82319f8;delivered;2018-08-25 00:26:53.000;98.00;8.46;144.21;-37.75;debit_card
0029c5db35ef291ce99d1262012e7daa;delivered;2018-08-25 00:09:40.000;492.75;21.62;514.37;0.00;UPI
43df08b645b3c5d452c2b73461c3259c;delivered;2018-08-24 23:42:21.000;55.50;13.05;68.55;0.00;credit_card
8572e18216437c86715d1e5a52321408;delivered;2018-08-24 23:28:21.000;77.00;15.64;92.64;0.00;credit_card
2c9ef1099d75918095356bda34b2d4c0;delivered;2018-08-24 22:21:24.000;207.00;27.75;0.87;233.88;credit_card
2c9ef1099d75918095356bda34b2d4c0;delivered;2018-08-24 22:21:24.000;207.00;27.75;233.88;0.87;voucher
876152d8704a9cb49112a5def3cce455;delivered;2018-08-24 22:12:42.000;29.90;7.47;37.37;0.00;credit_card
402df52ba885529dfecfe3de3788b7a1;delivered;2018-08-24 21:42:26.000;149.00;27.99;176.99;0.00;credit_card
943c8463c068840f3d3b804d7ac955db;delivered;2018-08-24 21:31:39.000;320.00;45.38;365.38;0.00;credit_card
aa14b8f4567fef1be1a8912ca010f1c7;delivered;2018-08-24 21:17:00.000;26.99;2.54;164.81;-135.28;credit_card
aa14b8f4567fef1be1a8912ca010f1c7;delivered;2018-08-24 21:17:00.000;109.90;25.38;164.81;-29.53;credit_card
e8e9936f9c47a5cafc9a8c7441d31ca4;delivered;2018-08-24 21:06:11.000;29.99;8.37;38.36;0.00;credit_card
48337f7180cd174b07c0560ca8941dce;delivered;2018-08-24 20:41:12.000;109.90;16.96;126.86;0.00;credit_card
846e3d199aae8a67c1d6a2ca48889bdf;delivered;2018-08-24 20:24:26.000;19.15;7.39;26.54;0.00;credit_card
5b74abebfd5bc1d137d7ade71c5cfd36;delivered;2018-08-24 20:22:30.000;44.90;13.89;58.79;0.00;credit_card
ff2b99df83d1c413829f65efca33da17;delivered;2018-08-24 20:20:06.000;244.99;14.02;259.01;0.00;credit_card
1a89170dbb050ebb1530d3f2c574d4dd;delivered;2018-08-24 19:51:08.000;88.00;18.42;106.42;0.00;credit_card
7dc752874b41282cfc7a1d5b22a5baef;delivered;2018-08-24 19:42:51.000;104.00;18.83;122.83;0.00;credit_card
108901afd62abfc81344668ddc554620;delivered;2018-08-24 19:23:00.000;19.90;8.30;28.20;0.00;credit_card
790e0b2139af1d5c7719c82db89f56d1;delivered;2018-08-24 19:08:03.000;29.15;7.46;36.61;0.00;credit_card
4d4ef6cd8147028ffd8c18dc0f6e3050;delivered;2018-08-24 19:01:02.000;69.00;18.58;87.58;0.00;credit_card
99ae4dfbf51fa5875227d43e7b5c95c1;delivered;2018-08-24 18:47:44.000;85.90;8.76;94.66;0.00;credit_card
99b4647e792ac5029235bbd15476e6bf;delivered;2018-08-24 18:37:17.000;50.00;13.01;63.01;0.00;credit_card
e175b8edb692594c903e6a020fe94d8f;delivered;2018-08-24 18:26:00.000;399.90;93.61;493.51;0.00;credit_card
f30d4e114f279d76688a6a27b79bef2b;delivered;2018-08-24 18:18:05.000;103.00;13.38;116.38;0.00;credit_card
60b9132c2fd47eb78c1bcf2a3a621ea8;delivered;2018-08-24 18:04:47.000;29.90;7.47;37.37;0.00;UPI
9cb197309d8105d9d407533fce50ae34;delivered;2018-08-24 18:00:29.000;89.99;18.73;108.72;0.00;UPI
65fe7f2628dd3b6f2d27c15d098517d7;delivered;2018-08-24 17:59:20.000;28.82;8.89;37.71;0.00;credit_card
ddba311fbcd3b55e2964aadd8ca8d231;delivered;2018-08-24 17:54:37.000;109.90;11.79;121.69;0.00;credit_card
74fd3f19e82d4dc348cf34d3870605c1;delivered;2018-08-24 17:53:18.000;99.90;9.83;109.73;0.00;credit_card
b2947cf9a8d3084369dfcbe9663dd545;delivered;2018-08-24 17:52:59.000;38.00;12.93;50.93;0.00;UPI
ecbdd603d8aaf9ee128285c94a390caa;delivered;2018-08-24 17:52:21.000;51.90;11.37;63.27;0.00;UPI
47af3c45ff89024653aa5c3cd617077e;delivered;2018-08-24 17:17:46.000;19.00;12.79;31.79;0.00;credit_card
bdefd25a848afe646dfd9751002facdf;delivered;2018-08-24 17:06:31.000;220.00;19.64;239.64;0.00;credit_card
6ca46f2b9a1592929647682510800e0e;shipped;2018-08-24 17:02:19.000;145.00;21.46;166.46;0.00;credit_card
5a2aaa78e3c69a74dd64b28846deb199;delivered;2018-08-24 16:38:58.000;39.00;9.02;48.02;0.00;credit_card
ccec592b58e122dc2bfc2305152d9603;delivered;2018-08-24 16:35:15.000;89.00;18.34;130.57;-23.23;voucher
ccec592b58e122dc2bfc2305152d9603;delivered;2018-08-24 16:35:15.000;85.90;18.34;81.01;23.23;credit_card
ccec592b58e122dc2bfc2305152d9603;delivered;2018-08-24 16:35:15.000;85.90;18.34;130.57;-26.33;voucher
ccec592b58e122dc2bfc2305152d9603;delivered;2018-08-24 16:35:15.000;89.00;18.34;81.01;26.33;credit_card
24d467b091af7611de89fe9d2c4b76c9;delivered;2018-08-24 16:32:04.000;289.00;14.68;303.68;0.00;credit_card
728e61b2b527529e10ce6ec9b04afaf8;delivered;2018-08-24 16:27:11.000;57.00;13.98;70.98;0.00;UPI
97f1dd40b5bea6a7e3cf78fd83a28cb1;delivered;2018-08-24 16:26:08.000;59.90;9.17;69.07;0.00;credit_card
5409cdf5d7f44a620466f80570fade10;delivered;2018-08-24 16:22:53.000;49.90;7.61;57.51;0.00;credit_card
685fba1a5551ac4728f304d9afc1b826;delivered;2018-08-24 16:10:44.000;160.00;8.86;168.86;0.00;credit_card
4d11452ff6c06fef98b89c5f6512ef51;delivered;2018-08-24 16:08:33.000;112.99;15.18;128.17;0.00;credit_card
93404003d3192d8a2d781361faa129dc;delivered;2018-08-24 16:01:28.000;35.00;13.83;48.83;0.00;credit_card
8284b00d4745bed4c4823f738941718f;delivered;2018-08-24 15:40:41.000;50.00;18.15;68.15;0.00;credit_card
d85ce87a3af93d77d9ffb99a90c76710;delivered;2018-08-24 15:05:27.000;25.50;7.44;32.94;0.00;credit_card
051fcda88d997d3ff86012da2a556342;delivered;2018-08-24 14:59:37.000;49.00;7.60;51.70;4.90;credit_card
0c2cf3b3583c8f83ff9b3122d44fdaeb;delivered;2018-08-24 14:57:19.000;15.90;7.39;23.29;0.00;credit_card
6de62f929c2967a3932bbfe43a85b0fb;delivered;2018-08-24 14:48:28.000;14.49;7.87;22.36;0.00;credit_card
4e157a36ea9cf89bde6fff57a780b525;delivered;2018-08-24 14:37:50.000;39.00;18.44;57.44;0.00;voucher
a5875ee134166b373cc08cbea838760c;delivered;2018-08-24 14:30:31.000;48.90;9.09;57.99;0.00;credit_card
ee9e4a1d1929cc2d8d2f8c2a1cb3cea6;delivered;2018-08-24 14:28:38.000;54.00;15.48;69.48;0.00;UPI
e1618c8576ca46d8e460cd2219eb2750;delivered;2018-08-24 14:26:53.000;55.00;14.70;69.70;0.00;credit_card
cdc0adbdd9628dea5d7fb2032fd66c69;delivered;2018-08-24 14:24:45.000;74.31;7.78;82.09;0.00;credit_card
bc60b588a732fb42a8145a501c6a61d2;delivered;2018-08-24 14:09:35.000;49.99;12.45;107.79;-45.35;credit_card
bc60b588a732fb42a8145a501c6a61d2;delivered;2018-08-24 14:09:35.000;32.90;12.45;107.79;-62.44;credit_card
421deffec215845f8632fb3543789f86;delivered;2018-08-24 14:05:59.000;84.99;18.70;103.69;0.00;credit_card
478116017852df9d1ac392abcf28927f;delivered;2018-08-24 13:59:41.000;51.50;9.15;60.65;0.00;credit_card
05dc8285104a0f76f6e8d6b2ff9417b2;delivered;2018-08-24 13:38:56.000;134.90;9.69;144.59;0.00;credit_card
8aa3fb1aeacb5920cedf4f8adab84b9d;delivered;2018-08-24 13:33:02.000;79.49;8.30;87.79;0.00;UPI
0091a677651feaf5a08d7bb147681e14;delivered;2018-08-24 13:27:17.000;38.00;7.53;45.53;0.00;credit_card
baa821bd1dbd5c6d31c9b1c68f760b8b;delivered;2018-08-24 13:23:32.000;3.98;7.87;426.60;-414.75;credit_card
33a3567a036169435a622361c5d3b79e;delivered;2018-08-24 13:05:30.000;74.00;15.62;89.62;0.00;debit_card
cf5c8d9f52807cb2d2f0a0ff54c478da;delivered;2018-08-24 13:04:05.000;6.90;9.00;217.18;-201.28;credit_card
cf5c8d9f52807cb2d2f0a0ff54c478da;delivered;2018-08-24 13:04:05.000;13.90;9.00;217.18;-194.28;credit_card
cf5c8d9f52807cb2d2f0a0ff54c478da;delivered;2018-08-24 13:04:05.000;16.90;8.99;217.18;-191.29;credit_card
cf5c8d9f52807cb2d2f0a0ff54c478da;delivered;2018-08-24 13:04:05.000;17.99;9.00;217.18;-190.19;credit_card
cf5c8d9f52807cb2d2f0a0ff54c478da;delivered;2018-08-24 13:04:05.000;18.60;9.00;217.18;-189.58;credit_card
cf5c8d9f52807cb2d2f0a0ff54c478da;delivered;2018-08-24 13:04:05.000;88.90;9.00;217.18;-119.28;credit_card
d18585adacf5dc420841dfb67243a224;delivered;2018-08-24 12:41:33.000;49.90;9.10;59.00;0.00;credit_card
b095ce1bfaa02fb7b9e58c39b30c4ae3;delivered;2018-08-24 12:02:28.000;44.99;12.98;57.97;0.00;credit_card
622f616838747771f377b27f47f2d21a;delivered;2018-08-24 12:02:22.000;100.59;9.45;110.04;0.00;UPI
326f84ca831c054450d6e1999b80daaf;delivered;2018-08-24 11:54:56.000;38.25;7.53;45.78;0.00;credit_card
f9f88b0c2d64a8b36cbf24b1b35cd3d9;delivered;2018-08-24 11:51:09.000;85.90;9.99;144.78;-48.89;debit_card
f9f88b0c2d64a8b36cbf24b1b35cd3d9;delivered;2018-08-24 11:51:09.000;38.90;9.99;144.78;-95.89;debit_card
59d7a8119bf89c6444ae76a6cf2f9479;delivered;2018-08-24 11:44:39.000;62.49;18.54;324.12;-243.09;credit_card
aff32bb12b83b30724cae766b0270c64;delivered;2018-08-24 11:43:17.000;189.00;10.07;199.07;0.00;credit_card
ae00cdde0e6aeef54ffc9a826d1af282;delivered;2018-08-24 11:17:45.000;269.00;17.18;286.18;0.00;credit_card
7731a91dd46b3556ca99d3b3c34373ef;delivered;2018-08-24 11:14:21.000;69.00;1.45;275.45;-205.00;credit_card
7731a91dd46b3556ca99d3b3c34373ef;delivered;2018-08-24 11:14:21.000;174.00;31.00;275.45;-70.45;credit_card
71f78dbe56e4ceb4b7ce394fb6de8f15;delivered;2018-08-24 11:09:05.000;24.00;7.59;31.59;0.00;credit_card
ae0c769d416e6948678cba4fdf4f43c9;delivered;2018-08-24 11:01:09.000;79.00;18.65;97.65;0.00;credit_card
9a58639b7ba6a6e4983d68f50694f34f;delivered;2018-08-24 10:49:21.000;52.90;14.68;67.58;0.00;credit_card
75a7d0a8a9a12e7b866362cb26d536be;delivered;2018-08-24 10:48:37.000;340.00;20.48;360.48;0.00;credit_card
8118e88205b0cd1342e85368ed6c0bcf;delivered;2018-08-24 10:46:25.000;179.00;9.41;188.41;0.00;credit_card
3aee056d5b3555ca96a8090761a712b6;delivered;2018-08-24 10:35:52.000;11.35;7.39;18.74;0.00;credit_card
a83bb8ac33348c821f5d1062e6aa2027;delivered;2018-08-24 10:25:51.000;125.00;25.04;600.16;-450.12;credit_card
16de740155e4e909578bd90826a632c1;delivered;2018-08-24 10:16:19.000;100.49;14.28;114.77;0.00;credit_card
6a6a5e595e782a6d0de7abee5fab0b89;delivered;2018-08-24 10:11:57.000;138.90;19.07;157.97;0.00;credit_card
9f2ff91a3b8c4c34b7847c9c68971cfd;delivered;2018-08-24 09:55:31.000;55.00;13.85;119.24;-50.39;credit_card
9f2ff91a3b8c4c34b7847c9c68971cfd;delivered;2018-08-24 09:55:31.000;49.00;1.39;119.24;-68.85;credit_card
8681c22dbe2b9bc1d6a1c524d4ee4c4e;delivered;2018-08-24 09:45:52.000;65.00;15.56;80.56;0.00;UPI
67f693e898f3412e68ecfa0035a3b0e2;delivered;2018-08-24 09:41:37.000;32.00;8.38;40.38;0.00;UPI
3bcd900ad6c00ba28359abcf765cc05d;delivered;2018-08-24 09:33:39.000;19.90;7.40;27.30;0.00;debit_card
cda2c731fd39437d135fe728fadd2c52;delivered;2018-08-24 09:26:31.000;129.00;22.83;151.83;0.00;credit_card
124223dc899eca6ac54187a54f1e3632;delivered;2018-08-24 09:20:03.000;99.00;7.95;106.95;0.00;UPI
c7e9244a9fdf9ae33fd94f55e7e24741;delivered;2018-08-24 09:18:20.000;219.00;45.33;264.33;0.00;UPI
47501eba9eeaaa3c12fa168efce7aae3;delivered;2018-08-24 09:17:45.000;115.99;27.11;143.10;0.00;credit_card
6fbb3d20bfc2d3afdc6478057599ea2c;delivered;2018-08-24 09:09:41.000;24.99;18.28;173.08;-129.81;UPI
f774c1e75cb8cc6d1d8a30c56d16bcda;delivered;2018-08-24 09:09:11.000;115.99;27.11;143.10;0.00;credit_card
f358900ce6c3997929cb9758ae638a16;delivered;2018-08-24 08:45:38.000;109.90;9.52;119.42;0.00;credit_card
591ab3b2136169cbcc8f86900519151c;delivered;2018-08-24 08:34:16.000;149.00;8.30;157.30;0.00;credit_card
0fbfabe0eab1da587d8cb38f67efa0dd;delivered;2018-08-24 07:20:47.000;143.90;12.03;155.93;0.00;credit_card
ded456690bcb2ffd4def86541479037f;canceled;2018-08-24 06:58:50.000;47.90;8.50;56.40;0.00;credit_card
bc2680eb1e2605a68aef195cce2acbe9;delivered;2018-08-24 02:24:29.000;47.83;19.53;67.36;0.00;credit_card
f4544b707c2c9583440b3ea50b0fc3a6;delivered;2018-08-24 02:13:16.000;103.00;13.38;116.38;0.00;credit_card
94d2360b6b3afaf6e51fee341b108392;delivered;2018-08-24 01:02:58.000;30.00;8.96;38.96;0.00;credit_card
b456e477126924f8c462be6fbbbbfa73;delivered;2018-08-24 00:51:35.000;55.00;7.65;62.65;0.00;credit_card
3a94d54e3301d9e4da748ee3766e0585;delivered;2018-08-24 00:35:51.000;57.99;19.60;77.59;0.00;credit_card
809d874fcf0f3327664fd7eefe923676;delivered;2018-08-24 00:07:22.000;45.97;23.12;69.09;0.00;credit_card
7ecd3c8715462334ddba2f8da3988873;delivered;2018-08-24 00:01:48.000;191.00;19.14;210.14;0.00;UPI
6808d92d02c7f9b169e83f402c98ddcf;delivered;2018-08-23 23:15:26.000;19.90;8.30;28.20;0.00;UPI
7fff8403a17cbabb03a5b81050a51012;delivered;2018-08-23 23:13:51.000;30.00;7.47;37.47;0.00;credit_card
051d564ccb0a1e50070ac26704a2ba72;delivered;2018-08-23 23:05:07.000;585.00;37.86;622.86;0.00;credit_card
5e119c2064983e3218e5a34c5b54b2a3;delivered;2018-08-23 23:04:04.000;69.00;26.78;95.78;0.00;credit_card
441972a5bbd51a10459a487402076942;delivered;2018-08-23 22:37:44.000;59.00;15.51;74.51;0.00;credit_card
f0dd4c57ab7f24c4d9e52674ef3c887e;delivered;2018-08-23 22:29:15.000;139.90;16.08;155.98;0.00;credit_card
16ec508e18e1d4949fb54daf2539f7bd;delivered;2018-08-23 21:50:04.000;96.00;13.33;109.33;0.00;credit_card
0fc95c806aba2b8aef43db06838ec606;delivered;2018-08-23 21:49:33.000;2160.00;27.42;2187.42;0.00;credit_card
cb3fd1d04f967b6c2d2fbb8f50970c8f;delivered;2018-08-23 21:46:53.000;65.00;13.12;78.12;0.00;credit_card
edfdcf6318cb5f0d1adb6da5c0998e6e;delivered;2018-08-23 21:45:16.000;18.90;12.79;31.69;0.00;credit_card
ac1a1d01dcd4350d31887f6eab3f63d5;delivered;2018-08-23 21:43:41.000;27.72;7.93;35.65;0.00;debit_card
ef5884d6401ac5bac05aadff9f2aae89;delivered;2018-08-23 21:39:21.000;67.00;7.89;74.89;0.00;credit_card
caca64f71d73695719939294fa88c791;delivered;2018-08-23 21:25:26.000;326.00;45.42;371.42;0.00;credit_card
7c89d1b99dac4362bf2513afd0b14edd;delivered;2018-08-23 21:20:25.000;117.00;15.92;132.92;0.00;UPI
4436546aaa7d7c56c61aa5ee6785eec9;delivered;2018-08-23 21:19:11.000;14.90;7.39;22.29;0.00;debit_card
cfbf0360f6ea9dfe49992b49018f6ceb;delivered;2018-08-23 21:18:01.000;157.41;9.85;167.26;0.00;credit_card
63f96415deb3a304ecad661aca59761b;delivered;2018-08-23 21:15:11.000;139.00;22.79;161.79;0.00;UPI
44879a8f19c5e8a5e9278477b29a29ea;delivered;2018-08-23 20:56:41.000;19.99;18.24;38.23;0.00;UPI
4599031af27f0cc484a02ada76c68ca2;delivered;2018-08-23 20:49:24.000;285.00;35.76;320.76;0.00;credit_card
c73bbcd64afe483b00a38c3d28c1c66a;delivered;2018-08-23 20:38:24.000;99.90;19.89;119.79;0.00;credit_card
4154bf1348caac78152fe76e3e9c4af8;delivered;2018-08-23 20:34:07.000;149.90;15.36;150.27;14.99;credit_card
1be202b145a6722b8e2b08f60b288994;delivered;2018-08-23 20:27:42.000;36.82;18.36;55.18;0.00;credit_card
80260d682079b6090c8285b398c50d97;delivered;2018-08-23 20:21:35.000;24.99;11.20;36.19;0.00;credit_card
3ace6f2805072fe7b4512a1e3d11217b;delivered;2018-08-23 20:08:15.000;85.90;13.26;99.16;0.00;credit_card
28e5c316b9b1b1902c094ab90ea33ffd;delivered;2018-08-23 19:57:47.000;124.99;22.63;147.62;0.00;credit_card
964267c31e3140c22ce0eb459a4cfb72;delivered;2018-08-23 19:57:18.000;184.00;13.95;197.95;0.00;credit_card
f6c9fe3ff737f5568e352b5b2afcf112;delivered;2018-08-23 19:28:09.000;14.49;18.23;32.72;0.00;credit_card
c5aedf9da65864ebff200366da7fb389;delivered;2018-08-23 19:26:39.000;119.90;22.99;142.89;0.00;debit_card
d44bd377d793dc513e7cc2bdcd42488c;delivered;2018-08-23 19:18:28.000;79.99;7.82;87.81;0.00;UPI
ceebdce96388304b96726edf9115e1f3;delivered;2018-08-23 19:14:36.000;44.06;18.11;62.17;0.00;credit_card
ec3f1d110d6cf6a87602ad54a075f04b;delivered;2018-08-23 19:09:34.000;59.90;13.76;73.66;0.00;credit_card
da7e4fe598c5bcd3fb94f8f32456a6a3;delivered;2018-08-23 19:03:09.000;199.90;35.16;235.06;0.00;credit_card
3789ddab12c667292dc0513fa0f0ff9d;delivered;2018-08-23 19:02:12.000;228.00;8.86;236.86;0.00;credit_card
e3ce941c85b5ae1ae2862a7344cbb845;delivered;2018-08-23 18:27:44.000;49.50;13.93;63.43;0.00;credit_card
a4725f98a7344d345bb2fab1c3c39c54;delivered;2018-08-23 18:19:17.000;548.00;12.77;560.77;0.00;credit_card
f33f70dad90fd2f5811dbc1d2a46849d;delivered;2018-08-23 18:10:17.000;79.00;13.21;92.21;0.00;credit_card
a97fd57e9692389b794fd4c3a328f68f;delivered;2018-08-23 18:06:57.000;97.99;20.99;118.98;0.00;credit_card
4516e24f7d61e13033494fd6252e5c29;delivered;2018-08-23 17:38:27.000;44.85;19.50;64.35;0.00;credit_card
4db79af544c8c9da4ef543192ec3179c;delivered;2018-08-23 17:29:25.000;34.00;7.50;166.00;-124.50;credit_card
1c20a41a4a868fe36f6a5caa0a2abb2f;delivered;2018-08-23 17:25:50.000;27.90;11.22;39.12;0.00;credit_card
8cdd96554616b2466ae2bd275781ef0f;delivered;2018-08-23 17:25:48.000;32.99;7.49;40.48;0.00;UPI
2ae01dafe3790417726f148d9f1a90a4;delivered;2018-08-23 17:22:42.000;107.90;15.07;122.97;0.00;UPI
2fd573eea535b447eea60a9b4aa2603d;delivered;2018-08-23 17:22:26.000;217.90;25.61;243.51;0.00;credit_card
2c08af91c0b50d5d87fd30ecb5cc0e31;delivered;2018-08-23 17:19:57.000;25.00;8.34;133.36;-100.02;credit_card
9e9b1a4e3c37db666652ee2ce50e0700;delivered;2018-08-23 17:19:01.000;64.80;19.64;84.44;0.00;credit_card
ab086c339b4c94681a4758724c5ceecc;delivered;2018-08-23 17:09:58.000;69.90;17.62;87.52;0.00;credit_card
c8bedae351d76a3163c9840172c1285f;delivered;2018-08-23 17:04:55.000;29.90;7.47;34.38;2.99;credit_card
243f2d7445f9dd0abd4542bb61385f51;delivered;2018-08-23 17:02:44.000;20.90;12.81;33.71;0.00;credit_card
dcc391b80d70c66575fd8864b3ac56c3;delivered;2018-08-23 17:02:12.000;19.90;8.30;28.20;0.00;UPI
6a8becea75ddeafc9a476d5de46696a1;delivered;2018-08-23 17:00:23.000;110.32;8.03;1065.15;-946.80;credit_card
8bc56c2bd5d8abe887ee0e3ec84a5c66;delivered;2018-08-23 16:52:37.000;45.00;22.25;67.25;0.00;credit_card
668b19356f27bf9a854053836ced5053;delivered;2018-08-23 16:38:38.000;60.00;12.15;72.15;0.00;UPI
f71db65486473af693cb9575b5b77acb;delivered;2018-08-23 16:23:02.000;12.99;7.39;20.38;0.00;UPI
69d3ec6fc241c9d0bbf66377805976e7;delivered;2018-08-23 16:04:48.000;131.90;19.02;150.92;0.00;UPI
70f814478ea3019fff8677f0aca6a54b;delivered;2018-08-23 15:58:16.000;59.89;9.17;69.06;0.00;credit_card
8c3ef96e828b5894ec632ba10985867d;delivered;2018-08-23 15:50:07.000;134.99;23.75;158.74;0.00;credit_card
ddea733ed0db4b498f7719f648b89a5b;delivered;2018-08-23 15:48:24.000;99.90;22.00;121.90;0.00;credit_card
430e723584294b481e1cfb980b10df3a;delivered;2018-08-23 15:45:16.000;169.90;18.99;188.89;0.00;credit_card
788d6da30a84d084503d9e25fa8cee57;delivered;2018-08-23 15:35:52.000;79.90;15.86;95.76;0.00;UPI
14896b78d03e4c9b80d6b32f73b2fb0d;delivered;2018-08-23 15:16:01.000;98.00;15.76;113.76;0.00;UPI
47c9d32bd98650fdc85ae2f486f60ed9;delivered;2018-08-23 15:11:59.000;63.90;22.38;86.28;0.00;credit_card
e1f58cebd92cdac4b6f7f9a3814a0fb0;delivered;2018-08-23 14:59:37.000;55.00;13.05;68.05;0.00;credit_card
1342ab50383d7471a3bfd75ca93d38d6;delivered;2018-08-23 14:56:46.000;49.89;17.28;67.17;0.00;credit_card
